,Volcano Number,Volcano Name_x,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude_x,Longitude_x,Volcano Name_y,Country,Primary Volcano Type,Activity Evidence,Last Known Eruption,Region,Subregion,Latitude_y,Longitude_y,Elevation (m),Dominant Rock Type,Tectonic Setting
5706,360150,Soufriere St. Vincent,12448,Confirmed Eruption,,3.0,?,,1718,,3.0,?,26.0,,Historical Observations,,1718.0,,3.0,,29.0,,13.33,-61.18,Soufriere St. Vincent,Saint Vincent and the Grenadines,Stratovolcano,Eruption Observed,1979 CE,West Indies,West Indies,13.33,-61.18,1220.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
5707,382020,Pico,12988,Confirmed Eruption,"SE flank (200 m), NW flank (1200 m)",2.0,,,1718,,2.0,,1.0,,Historical Observations,,1718.0,,12.0,,15.0,5.0,38.47,-28.4,Pico,Portugal,Stratovolcano,Eruption Observed,1720 CE,Atlantic Ocean,Azores,38.47,-28.4,2351.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5708,283110,Asamayama,17727,Confirmed Eruption,,2.0,,,1717,,9.0,,23.0,,Historical Observations,,,,,,,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5709,282090,Kirishimayama,17135,Confirmed Eruption,Shinmoe-dake,3.0,,,1717,,9.0,,19.0,,Historical Observations,,,,,,,,31.934,130.862,Kirishimayama,Japan,Shield,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.862,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5710,342060,Atitlan,10638,Confirmed Eruption,Volcano Uncertain,,,,1717,,8.0,,29.0,,,,1721.0,,0.0,,0.0,,14.583,-91.186,Atitlan,Guatemala,Stratovolcano(es),Eruption Observed,1853 CE,México and Central America,Guatemala,14.583,-91.186,3535.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5711,342090,Fuego,10692,Confirmed Eruption,,4.0,?,,1717,,8.0,,27.0,,Historical Observations,,1717.0,,12.0,,26.0,5.0,14.473,-90.88,Fuego,Guatemala,Stratovolcano(es),Eruption Observed,2018 CE,México and Central America,Guatemala,14.473,-90.88,3763.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5712,373030,Bardarbunga,12872,Confirmed Eruption,,3.0,?,,1717,,8.0,,4.0,,Historical Observations,,1717.0,,9.0,>,17.0,,64.633,-17.516,Bardarbunga,Iceland,Stratovolcano,Eruption Observed,2015 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.633,-17.516,2000.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5713,282090,Kirishimayama,17134,Confirmed Eruption,Shinmoe-dake,3.0,,,1716,,11.0,,9.0,,Historical Observations,,1717.0,,2.0,,13.0,,31.934,130.862,Kirishimayama,Japan,Shield,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.862,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5714,373010,Grimsvotn,12803,Confirmed Eruption,,2.0,,,1716,,10.0,,6.0,,Historical Observations,,,,,,,,64.416,-17.316,Grimsvotn,Iceland,Caldera,Eruption Observed,2011 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.416,-17.316,1719.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5715,373030,Bardarbunga,12871,Confirmed Eruption,,2.0,,,1716,,10.0,,5.0,4.0,Historical Observations,,,,,,,,64.633,-17.516,Bardarbunga,Iceland,Stratovolcano,Eruption Observed,2015 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.633,-17.516,2000.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5716,273070,Taal,16837,Confirmed Eruption,Calauit (sublacustral SE flank),4.0,?,,1716,,9.0,,24.0,,Historical Observations,,1716.0,,9.0,,27.0,,14.002,120.993,Taal,Philippines,Caldera,Eruption Observed,1977 CE,Philippines and SE Asia,Luzon,14.002,120.993,311.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5717,263280,Kelut,15935,Confirmed Eruption,,2.0,,,1716,,7.0,,20.0,,Historical Observations,,,,,,,,-7.93,112.308,Kelut,Indonesia,Stratovolcano,Eruption Observed,2014 CE,Indonesia,Java,-7.93,112.308,1731.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5718,282090,Kirishimayama,17133,Confirmed Eruption,Shinmoe-dake,3.0,,,1716,,3.0,,11.0,,Historical Observations,,,,,,,,31.934,130.862,Kirishimayama,Japan,Shield,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.862,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5719,357120,Villarrica,12108,Confirmed Eruption,,1.0,,,1716,,0.0,,0.0,,Historical Observations,,,,,,,,-39.42,-71.93,Villarrica,Chile,Stratovolcano,Eruption Observed,2018 CE,South America,Central Chile and Argentina,-39.42,-71.93,2847.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5720,273070,Taal,16836,Confirmed Eruption,Binintiang Malaki,2.0,,,1715,,0.0,,0.0,,Historical Observations,,,,,,,,14.002,120.993,Taal,Philippines,Caldera,Eruption Observed,1977 CE,Philippines and SE Asia,Luzon,14.002,120.993,311.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5721,264050,Sangeang Api,16236,Confirmed Eruption,,2.0,,,1715,,0.0,,0.0,,Historical Observations,,,,,,,,-8.2,119.07,Sangeang Api,Indonesia,Complex,Eruption Observed,2018 CE,Indonesia,Lesser Sunda Islands,-8.2,119.07,1949.0,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km)
5722,357120,Villarrica,21015,Confirmed Eruption,,2.0,?,,1715,,,,,,Varve Count,,,,,,,,-39.42,-71.93,Villarrica,Chile,Stratovolcano,Eruption Observed,2018 CE,South America,Central Chile and Argentina,-39.42,-71.93,2847.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5723,283110,Asamayama,17726,Confirmed Eruption,,2.0,,,1713,,6.0,,29.0,,Historical Observations,,,,,,,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5724,290300,Kharimkotan,18838,Confirmed Eruption,Severgin,3.0,^,,1713,,0.0,,0.0,,Historical Observations,,,,,,,,49.12,154.508,Kharimkotan,Russia,Stratovolcano,Eruption Observed,1933 CE,Kuril Islands,Kuril Islands,49.12,154.508,1145.0,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km)
5725,382080,Sete Cidades,13019,Confirmed Eruption,West flank (Pico das Camarinhas),2.0,,,1713,,0.0,,0.0,,Historical Observations,,,,,,,,37.87,-25.78,Sete Cidades,Portugal,Stratovolcano,Eruption Observed,1880 CE,Atlantic Ocean,Azores,37.87,-25.78,856.0,Trachyte / Trachydacite,Rift zone / Oceanic crust (< 15 km)
5726,290150,Chirpoi,18778,Confirmed Eruption,Cherny,4.0,?,,1712,,12.0,,31.0,365.0,Historical Observations,,,,,,,,46.532,150.871,Chirpoi,Russia,Caldera,Eruption Observed,2016 CE,Kuril Islands,Kuril Islands,46.532,150.871,742.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
5727,383010,La Palma,13056,Confirmed Eruption,El Charco,2.0,,,1712,,10.0,,9.0,,Historical Observations,,1712.0,,12.0,,3.0,,28.57,-17.83,La Palma,Spain,Stratovolcano(es),Eruption Observed,1971 CE,Atlantic Ocean,Canary Islands,28.57,-17.83,2426.0,Trachybasalt / Tephrite Basanite,Intraplate / Oceanic crust (< 15 km)
5728,265090,Banda Api,16403,Confirmed Eruption,,2.0,,,1712,,5.0,,0.0,,Historical Observations,,1712.0,,12.0,,0.0,,-4.523,129.881,Banda Api,Indonesia,Caldera,Eruption Observed,1988 CE,Indonesia,Banda Sea,-4.523,129.881,596.0,Dacite,Subduction zone / Oceanic crust (< 15 km)
5729,284040,Miyakejima,18264,Confirmed Eruption,SW flank (Kuwanoki-daira),3.0,?,,1712,,2.0,,4.0,,Historical Observations,,1714.0,,0.0,,0.0,,34.094,139.526,Miyakejima,Japan,Stratovolcano,Eruption Observed,2010 CE,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.094,139.526,775.0,Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km)
5730,267020,Karangetang,16495,Confirmed Eruption,,2.0,,,1712,,1.0,,16.0,,Historical Observations,,,,,,,,2.781,125.407,Karangetang,Indonesia,Stratovolcano,Eruption Observed,2018 CE,Indonesia,Sangihe Islands,2.781,125.407,1797.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
5731,373030,Bardarbunga,12870,Confirmed Eruption,,2.0,,,1712,,1.0,,15.0,45.0,Historical Observations,,,,,,,,64.633,-17.516,Bardarbunga,Iceland,Stratovolcano,Eruption Observed,2015 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.633,-17.516,2000.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5732,267040,Awu,16555,Confirmed Eruption,,3.0,,,1711,,12.0,,10.0,,Historical Observations,,1711.0,,12.0,,16.0,,3.689,125.447,Awu,Indonesia,Stratovolcano,Eruption Observed,2004 CE,Indonesia,Sangihe Islands,3.689,125.447,1318.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
5733,283110,Asamayama,17725,Confirmed Eruption,,2.0,,,1711,,4.0,,13.0,,Historical Observations,,,,,,,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5734,283180,Azumayama,17925,Confirmed Eruption,Issaikyo (Oana area),1.0,,?,1711,,0.0,,0.0,,Historical Observations,,,,,,,,37.735,140.244,Azumayama,Japan,Stratovolcano(es),Eruption Observed,1977 CE,"Japan, Taiwan, Marianas",Honshu,37.735,140.244,1949.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5735,341040,Colima,10421,Confirmed Eruption,,3.0,?,,1711,,0.0,,0.0,,Historical Observations,,,,,,,,19.514,-103.62,Colima,Mexico,Stratovolcano(es),Eruption Observed,2017 CE,México and Central America,Mexico,19.514,-103.62,3850.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5736,342090,Fuego,10689,Confirmed Eruption,,2.0,,,1710,,10.0,,14.0,,Historical Observations,,,,,,,,14.473,-90.88,Fuego,Guatemala,Stratovolcano(es),Eruption Observed,2018 CE,México and Central America,Guatemala,14.473,-90.88,3763.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5737,283110,Asamayama,17724,Confirmed Eruption,,2.0,,,1710,,3.0,,25.0,,Historical Observations,,1710.0,,4.0,,13.0,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5738,290210,Ushishur,18798,Confirmed Eruption,SE caldera wall,1.0,,,1710,10.0,0.0,,0.0,,Historical Observations,,,,,,,,47.52,152.8,Ushishur,Russia,Caldera,Eruption Observed,1884 CE,Kuril Islands,Kuril Islands,47.52,152.8,401.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
5739,290320,Nemo Peak,17632,Confirmed Eruption,,2.0,,,1710,10.0,0.0,,0.0,,Historical Observations,,,,,,,,49.57,154.808,Nemo Peak,Russia,Caldera,Eruption Observed,1938 CE,Kuril Islands,Kuril Islands,49.57,154.808,1018.0,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km)
5740,312200,Snowy Mountain,20247,Confirmed Eruption,NE Snowy Mountain,,,,1710,200.0,0.0,,0.0,,Radiocarbon (corrected),,,,,,,,58.336,-154.682,Snowy Mountain,United States,Stratovolcano(es),Eruption Dated,1710 CE,Alaska,Alaska Peninsula,58.336,-154.682,2162.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5741,358054,Mentolat,12281,Confirmed Eruption,,,,,1710,5.0,0.0,,0.0,,Historical Observations,,,,,,,,-44.7,-73.08,Mentolat,Chile,Stratovolcano,Eruption Observed,1710 CE,South America,Southern Chile and Argentina,-44.7,-73.08,1660.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5742,282110,Asosan,17263,Confirmed Eruption,Naka-dake,2.0,,,1709,,2.0,,13.0,,Historical Observations,,,,,,,,32.884,131.104,Asosan,Japan,Caldera,Eruption Observed,2016 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1592.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5743,273070,Taal,16835,Confirmed Eruption,Binintiang Munti,2.0,,,1709,,0.0,,0.0,,Historical Observations,,,,,,,,14.002,120.993,Taal,Philippines,Caldera,Eruption Observed,1977 CE,Philippines and SE Asia,Luzon,14.002,120.993,311.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5744,233020,"Fournaise, Piton de la",14226,Confirmed Eruption,,2.0,,,1709,,0.0,,0.0,,Historical Observations,,,,,,,,-21.244,55.708,"Fournaise, Piton de la",France,Shield,Eruption Observed,2018 CE,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632.0,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
5745,344010,Cosiguina,10870,Confirmed Eruption,,,,?,1709,,0.0,,0.0,,Historical Observations,,,,,,,,12.98,-87.57,Cosiguina,Nicaragua,Stratovolcano,Eruption Observed,1859 CE,México and Central America,Nicaragua,12.98,-87.57,872.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5746,357120,Villarrica,21016,Confirmed Eruption,,2.0,?,,1709,,,,,,Varve Count,,,,,,,,-39.42,-71.93,Villarrica,Chile,Stratovolcano,Eruption Observed,2018 CE,South America,Central Chile and Argentina,-39.42,-71.93,2847.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5747,283110,Asamayama,17723,Confirmed Eruption,,2.0,,,1708,,12.0,,29.0,,Historical Observations,,1709.0,,1.0,,8.0,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5748,211020,Vesuvius,13340,Confirmed Eruption,"Summit, upper east and south flanks",3.0,,,1708,,8.0,,14.0,,Historical Observations,,1723.0,,7.0,,8.0,,40.821,14.426,Vesuvius,Italy,Stratovolcano,Eruption Observed,1944 CE,Mediterranean and Western Asia,Italy,40.821,14.426,1281.0,Phono-tephrite /  Tephri-phonolite,Subduction zone / Continental crust (>25 km)
5749,233020,"Fournaise, Piton de la",14225,Confirmed Eruption,NE rift zone,0.0,,,1708,,4.0,,0.0,,Historical Observations,,1708.0,,4.0,,0.0,,-21.244,55.708,"Fournaise, Piton de la",France,Shield,Eruption Observed,2018 CE,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632.0,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
5750,357120,Villarrica,21017,Confirmed Eruption,,2.0,?,,1708,,,,,,Varve Count,,,,,,,,-39.42,-71.93,Villarrica,Chile,Stratovolcano,Eruption Observed,2018 CE,South America,Central Chile and Argentina,-39.42,-71.93,2847.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5751,283030,Fujisan,17452,Confirmed Eruption,SE flank (Hoei Craters),5.0,,,1707,,12.0,,16.0,,Historical Observations,,1708.0,,2.0,?,24.0,,35.361,138.728,Fujisan,Japan,Stratovolcano,Eruption Observed,1708 CE,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5752,212040,Santorini,13886,Confirmed Eruption,Nea Kameni,3.0,,,1707,,5.0,,23.0,,Historical Observations,,1711.0,,9.0,,14.0,,36.404,25.396,Santorini,Greece,Shield(s),Eruption Observed,1950 CE,Mediterranean and Western Asia,Greece,36.404,25.396,367.0,Dacite,Subduction zone / Continental crust (>25 km)
5753,273070,Taal,16834,Confirmed Eruption,Binintiang Malaki,2.0,,,1707,,0.0,,0.0,,Historical Observations,,,,,,,,14.002,120.993,Taal,Philippines,Caldera,Eruption Observed,1977 CE,Philippines and SE Asia,Luzon,14.002,120.993,311.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5754,285040,Shikotsu,18611,Confirmed Eruption,Eniwa (crater 3),2.0,,,1707,30.0,0.0,,0.0,,Tephrochronology,,,,,,,,42.688,141.38,Shikotsu,Japan,Caldera,Eruption Observed,1979 CE,"Japan, Taiwan, Marianas",Hokkaido,42.688,141.38,1320.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5755,373030,Bardarbunga,12869,Confirmed Eruption,,2.0,,,1707,,0.0,,0.0,,Historical Observations,,,,,,,,64.633,-17.516,Bardarbunga,Iceland,Stratovolcano,Eruption Observed,2015 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.633,-17.516,2000.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5756,283110,Asamayama,17722,Confirmed Eruption,,2.0,,,1706,,11.0,,20.0,,Historical Observations,,,,,,,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5757,373010,Grimsvotn,12802,Confirmed Eruption,,2.0,,,1706,,10.0,,15.0,45.0,Historical Observations,,,,,,,,64.416,-17.316,Grimsvotn,Iceland,Caldera,Eruption Observed,2011 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.416,-17.316,1719.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5758,342090,Fuego,10687,Confirmed Eruption,,2.0,,,1706,,10.0,,4.0,,Historical Observations,,,,,,,,14.473,-90.88,Fuego,Guatemala,Stratovolcano(es),Eruption Observed,2018 CE,México and Central America,Guatemala,14.473,-90.88,3763.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5759,383030,Tenerife,13110,Confirmed Eruption,NW rift zone (Garachico),2.0,,,1706,,5.0,,5.0,,Historical Observations,,1706.0,,6.0,,13.0,,28.271,-16.641,Tenerife,Spain,Stratovolcano,Eruption Observed,1909 CE,Atlantic Ocean,Canary Islands,28.271,-16.641,3715.0,Phonolite,Intraplate / Oceanic crust (< 15 km)
5760,282090,Kirishimayama,17132,Confirmed Eruption,Ohachi,2.0,,,1706,,1.0,,28.0,,Historical Observations,,,,,,,,31.934,130.862,Kirishimayama,Japan,Shield,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.862,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5761,282080,Aira,17056,Confirmed Eruption,Minami-dake,2.0,?,,1706,,1.0,,0.0,,Historical Observations,,,,,,,,31.593,130.657,Aira,Japan,Caldera,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.593,130.657,1117.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5762,373030,Bardarbunga,12868,Confirmed Eruption,,2.0,,,1706,,0.0,,0.0,,Historical Observations,,,,,,,,64.633,-17.516,Bardarbunga,Iceland,Stratovolcano,Eruption Observed,2015 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.633,-17.516,2000.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5763,342090,Fuego,10686,Confirmed Eruption,,2.0,,,1705,,1.0,,31.0,,Historical Observations,,1705.0,,2.0,,2.0,,14.473,-90.88,Fuego,Guatemala,Stratovolcano(es),Eruption Observed,2018 CE,México and Central America,Guatemala,14.473,-90.88,3763.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5764,357120,Villarrica,21018,Confirmed Eruption,,2.0,?,,1705,,,,,,Varve Count,,,,,,,,-39.42,-71.93,Villarrica,Chile,Stratovolcano,Eruption Observed,2018 CE,South America,Central Chile and Argentina,-39.42,-71.93,2847.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5765,383030,Tenerife,13109,Confirmed Eruption,"NW rift zone (Siete Fuentes, Fasnia, Güímar)",2.0,,,1704,,12.0,,31.0,,Historical Observations,,1705.0,,3.0,,27.0,,28.271,-16.641,Tenerife,Spain,Stratovolcano,Eruption Observed,1909 CE,Atlantic Ocean,Canary Islands,28.271,-16.641,3715.0,Phonolite,Intraplate / Oceanic crust (< 15 km)
5766,283110,Asamayama,17721,Confirmed Eruption,,2.0,,,1704,,2.0,,5.0,,Historical Observations,,1704.0,,2.0,,9.0,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5767,283110,Asamayama,17720,Confirmed Eruption,,2.0,,,1703,,0.0,,0.0,,Historical Observations,,,,,,,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
5768,233020,"Fournaise, Piton de la",14224,Confirmed Eruption,,0.0,,<,1703,,0.0,,0.0,,Historical Observations,,1705.0,,0.0,,0.0,,-21.244,55.708,"Fournaise, Piton de la",France,Shield,Eruption Observed,2018 CE,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632.0,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
5769,342090,Fuego,10685,Confirmed Eruption,,2.0,,,1702,,8.0,,4.0,,Historical Observations,,,,,,,,14.473,-90.88,Fuego,Guatemala,Stratovolcano(es),Eruption Observed,2018 CE,México and Central America,Guatemala,14.473,-90.88,3763.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
5770,305060,Changbaishan,19648,Confirmed Eruption,,,,,1702,,6.0,,9.0,,Historical Observations,,,,,,,,41.98,128.08,Changbaishan,China-North Korea,Stratovolcano,Eruption Observed,1903 CE,Kamchatka and Mainland Asia,China (eastern),41.98,128.08,2744.0,Trachyte / Trachydacite,Intraplate / Continental crust (>25 km)
5771,211060,Etna,13699,Confirmed Eruption,"East flank (Valle del Bove, 2075-1875 m)",1.0,,,1702,,3.0,,8.0,,Historical Observations,,1702.0,,5.0,,8.0,,37.748,14.999,Etna,Italy,Stratovolcano(es),Eruption Observed,2018 CE,Mediterranean and Western Asia,Italy,37.748,14.999,3295.0,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km)
5772,373030,Bardarbunga,12867,Confirmed Eruption,Volcano Uncertain: Dyngjuhals ?,2.0,,,1702,,0.0,,0.0,,,,,,,,,,64.633,-17.516,Bardarbunga,Iceland,Stratovolcano,Eruption Observed,2015 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.633,-17.516,2000.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
5773,211020,Vesuvius,13339,Confirmed Eruption,Summit and SW flank,3.0,,,1701,,7.0,,1.0,,Historical Observations,,1707.0,,8.0,,22.0,,40.821,14.426,Vesuvius,Italy,Stratovolcano,Eruption Observed,1944 CE,Mediterranean and Western Asia,Italy,40.821,14.426,1281.0,Phono-tephrite /  Tephri-phonolite,Subduction zone / Continental crust (>25 km)
